id,name,target_group_cleaned,target_group_bucket,loi_minutes,location_cleaned,tg_freq,loc_freq,tg_loc_freq,tg_avg_loi,loc_avg_loi,tg_diversity,loi_deviation_tg,loi_deviation_loc,is_feasible
105.0,SoW for EMI Research Solutions_CHI & MIL Brand Awareness Study (Wave 2)_Jan 7' 25,Unimrkt Will Target Fulltime Employees Who Have Some Level,other,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
106.0,SoW for EMI Research Solutions_CHI & MIL Brand Awareness Study_Jan 12' 24,Fulltime Employees Who Have Some Level,other,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
107.0,SoW for EMI Research Solutions_Crohns Disease Patient Survey_Jul 22 '24,Crohns Disease Patient Patients,healthcare,0.35388127853881285,United States,0.2,1.0,0.3333333333333333,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
108.0,SoW for EMI Research Solutions_IgAN Patients Survey (Wave 2)_Nov 18' 24,Patients Who Must Be Diagnosed,healthcare,0.46803652968036535,United States,0.2,1.0,0.3333333333333333,45.0,29.589285714285715,0.25,0.31233690589639934,0.4080767742796485,1
109.0,SoW for EMI Research Solutions_NY and NJ Food Manufacturers Survey_Dec 13' 24,Nynj Manufacturing Decision Makers,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
110.0,SoW for EMI Research Solutions_Severe Osteoporosis Patients Survey (April 2024 Wave)_Apr 25' 24, Osteoporosis Patients Females Males,healthcare,0.35388127853881285,United States,0.4,1.0,0.6666666666666666,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
111.0,SoW for EMI Research Solutions_Severe Osteoporosis Patients Survey (Wave 2)_Jan 31' 24, Osteoporosis Patients Females Males,healthcare,0.35388127853881285,United States,0.4,1.0,0.6666666666666666,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
112.0,SoW for EMI Research Solutions_Severe Osteoporosis Patients Survey (Wave 3)_Apr 25' 24 ,Severe Osteoporosis Patients Females Males,healthcare,0.35388127853881285,United States,0.2,1.0,0.3333333333333333,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
113.0,SoW for EMI Research Solutions_UC Patients Mia Survey_May 27' 24 (002),Unimrkt Will Target Consumers,consumer,0.35388127853881285,United States,0.4,1.0,0.6666666666666666,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
114.0,SoW for EMI Research Solutions_Ulcerative Colitis Patients Survey (Q1 2025)_Jan 31' 25, Ulcerative Colitis Patients,healthcare,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
115.0,SoW for EMI Research Solutions_Ulcerative Colitis Patients Survey_May 27' 24,Unimrkt Will Target Consumers,consumer,0.35388127853881285,United States,0.4,1.0,0.6666666666666666,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
116.0,SoW for Emporia Research_Beef and Lamb Survey_Nov 29' 24,Unimrkt Will Target Respondents Who Is Responsible,other,0.2397260273972603,"Germany, Austria, Belgium, Sweden",0.2,0.011764705882352941,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
117.0,SoW for GLG_ ACHC Referral Volume and Trends Survey_Dec 11' 24_,Hospital Emergency Department Administrators,healthcare,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
118.0,SoW for GLG_Biofuels Study_Jan 9' 24,Fulltime And Parttime Employees Who Are Knowledge About Producing Renewable Fuels Through Feedstock And Know Or Can Comment On Companys Revenue,other,0.2397260273972603,"United Kingdom, France, Germany, Italy, Spain, United States",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
119.0,SoW for GLG_Brazilian IFA Survey_Feb 12' 24 (002),Independent Financial Advisors Who Are Familiar Or Are Currentformer Users Evaluators,consumer,0.29680365296803657,,0.4,0.0,0.0,30.0,0.0,0.25,0.31233690589639934,0.5532852780194015,1
120.0,SoW for GLG_Brazilian IFA Survey_Feb 12' 24,Independent Financial Advisors Who Are Familiar Or Are Currentformer Users Evaluators,consumer,0.29680365296803657,Brazil,0.4,0.0058823529411764705,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
121.0,SoW for GLG_Business Technology Customers Survey (January 2025 Wave)_Jan 21' 25,Business Technology Customers Survey January Wave Itdms Functions Fulfilling The Below Mentioned Criteria Must Be A Tech Decision Maker At Organization Must Be A Current Paying Customer,it,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
122.0,SoW for GLG_Cargo Shipping Survey (Wave 2)_Feb 20' 24v2,Employees Who Are Very Knowledgeable About The Industry And Current Trends,other,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
123.0,SoW for GLG_Case Management Survey_Jul 15' 24 (003),Offenders Who Have Been Released Into The Community Pretrial Release Probation Parole Etc,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
124.0,SoW for GLG_CFO's Capital Allocation Survey_May 21' 24,Cfos,other,0.29680365296803657,,0.4,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
125.0,SoW for GLG_CFOS Capital Allocation Survey_May 21' 24,Cfos,other,0.29680365296803657,,0.4,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
126.0,SoW for GLG_Compliance Software Study (Follow-Up Survey)_Feb 5' 24,Decisionmakers Who Are Current Customers Or Evaluators,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
127.0,SoW for GLG_Customer Trends in Sustainability Survey_Apr 16' 24,Procurement Sales Product Managers Sustainability Top Management,it,0.35388127853881285,"France, Germany, United Kingdom, United States, Canada, South Africa, Brazil, China, India, Japan",0.2,0.0058823529411764705,0.3333333333333333,35.0,35.0,0.25,0.31233690589639934,0.254692516351366,1
128.0,SoW for GLG_Data and Information Insights Study_Jan 3' 24,Chief Technology Officer Chief Dataanalytics Officer Other Csuite Nonceocfo,it,0.35388127853881285,United States,0.2,1.0,0.3333333333333333,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
129.0,SoW for GLG_Datadog Resellers Survey (Jan)_Jan 11' 24,Manager Level Roles,b2b,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
130.0,SoW for GLG_Dialysis Tech Trends Survey_Feb 15' 24,Current Customers,other,0.2397260273972603,United States,0.4,1.0,0.3333333333333333,25.0,29.589285714285715,0.5,0.31233690589639934,0.20901493316762487,1
131.0,SoW for GLG_Digital Transformation in Manufacturing Survey_Feb 19' 24,Unimrkt Will Target Full Time Senior Managers Heads Directors Csuites Roles,b2b,0.35388127853881285,,0.2,0.0,0.0,35.0,0.0,0.0,0.31233690589639934,0.6030507382974075,1
132.0,SoW for GLG_DM1 Pulse Survey_Mar 18' 24,Neurologistsneuromuscular Specialists,other,0.12557077625570778,United States,0.2,1.0,0.3333333333333333,15.0,29.589285714285715,0.25,0.31233690589639934,0.10948401261161303,1
133.0,SoW for GLG_DME Continuous Glucose Monitoring Service Survey_Sep 5' 24 ,Manager Respondents Who Have Knowledge,b2b,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
134.0,SoW for GLG_Document Management Survey_Feb 16' 24,Current Customers,other,0.2397260273972603,"United States, Canada, United Kingdom",0.4,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.5,0.31233690589639934,0.254692516351366,1
135.0,SoW for GLG_E-Commerce Advertisers Survey_Mar 6' 25,Ecommerce Advertisers,other,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
136.0,SoW for GLG_Early Childhood Center Survey_May 14' 24,Early Childhood Years Education,other,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
137.0,SoW for GLG_EDA Software Survey_Aug 27' 24,Semiconductor Companies Involved,other,0.2397260273972603,United States,0.4,1.0,0.6666666666666666,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
138.0,SoW for GLG_EDA Software Survey_Aug 27' 24_ (002),Semiconductor Companies Involved,other,0.2397260273972603,United States,0.4,1.0,0.6666666666666666,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
139.0,SoW for GLG_Energy Lawyers Survey_Jul 25' 24 (002),General Counsel Deputy Gc Assistant Gc Chief Legal Office,other,0.2397260273972603,Australia,0.2,0.011764705882352941,0.3333333333333333,25.0,27.5,0.25,0.31233690589639934,0.22980978621236306,1
140.0,SoW for GLG_Enterprises Software Survey (Jan 2024)_Jan 15' 24,Cios Who Are Currently Using Sap As Their It Provider,other,0.35388127853881285,United States,0.4,1.0,0.6666666666666666,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
141.0,SoW for GLG_Enterprises Software Survey (Wave 3)_Jul 18' 24 (003),Cios Who Are Currently Using Sap As Their It Provider,other,0.35388127853881285,United States,0.4,1.0,0.6666666666666666,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
142.0,SoW for GLG_ESG Solutions Survey_Jul 29' 24,Unimrkt Will Target Manager Seniority Under The Following Functions Trade Compliance Risk Esg Legal Compliance General Counsel Procurement Dms No Csuites Supply Chain Management,it,0.29680365296803657,"United Kingdom, Germany, France, Belgium, Netherlands",0.2,0.0058823529411764705,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
143.0,SoW for GLG_European Airport Survey (Wave 2)_Jul 15' 24,Fulltime Or Parttime Employees Who Are At Least Moderately Knowledgeable About The Current Airport Outlook And Can Comment On The Recovery Outlook To Pre Covid Levels,it,0.2397260273972603,"Italy, Spain, United Kingdom, Germany, France",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
144.0,SoW for GLG_Executive Coaching Survey_Sep 9' 24,Manager Roles Under The Below Mentioned Titles Ownerfounder Csuite Vp Director Manager,b2b,0.29680365296803657,,0.2,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
145.0,SoW for GLG_Fashion E-Commerce Survey March 2024 Wave_Apr 8' 24,Senior Salesmarketing Manager Owner Ceo Cmo,b2b,0.35388127853881285,"Germany, United Kingdom, Spain, Italy, France",0.2,0.0058823529411764705,0.3333333333333333,35.0,35.0,0.25,0.31233690589639934,0.254692516351366,1
146.0,SoW for GLG_Fertility Clinics Study_Jan 18' 24 ,Reproductive Endocrinologist Gynaecologist Or Obstetrician Working,other,0.2397260273972603,China,0.2,0.011764705882352941,0.3333333333333333,25.0,30.0,0.25,0.31233690589639934,0.2049270560733601,1
147.0,SoW for GLG_Field Service Management Software Solutions Survey_Sep 30' 24,Ceo Cio Cfo Owner Managers,b2b,0.2397260273972603,"Australia, United States, United Kingdom",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
148.0,SoW for GLG_Financial Market Data Providers Survey March 2024 Wave_Apr 8' 24,Decision Makers Or Key Influencers,other,0.0684931506849315,Switzerland,0.2,0.011764705882352941,0.3333333333333333,10.0,17.5,0.25,0.31233690589639934,0.18004432593435715,1
149.0,SoW for GLG_Golf Course DMs Survey_Aug 9' 24 ,Golf Course Dms Survey,other,0.29680365296803657,,0.2,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
150.0,SoW for GLG_Healthcare IT Study_Jan 9' 24 ,Healthcare Executives,healthcare,0.35388127853881285,United States,0.2,1.0,0.3333333333333333,35.0,29.589285714285715,0.25,0.31233690589639934,0.3085458537236367,1
151.0,SoW for GLG_Healthcare Vendor Relationships Study_Jan 11' 24,Third Party Administrators Tpa,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
152.0,SoW for GLG_Hospital Facilities Health and Safety Survey_Feb 22' 24,Unimrkt Will Target Respondents Who Must Be An Influencer Or Decision Maker,other,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
153.0,SoW for GLG_HPC Sector Survey_Mar 11' 24 (003),Sales Director Channel Managers Distribution Partnerships Account Managers,b2b,0.2397260273972603,Italy,0.2,0.011764705882352941,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
154.0,SoW for GLG_IBM Platinum Partners Survey (July 2024 Wave)_Jul 18' 24,Clevel Or Equivalent Svplevel Or Equivalent Vplevel Or Equivalent Directorlevel Or Equivalent,b2b,0.29680365296803657,,0.2,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
155.0,SoW for GLG_Independent Restaurant Owners Survey_Apr 29' 24 (002),Owners,other,0.29680365296803657,,0.2,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
156.0,SoW for GLG_IT Asset Management Survey_Jul 23' 24,Director Seniority,b2b,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
157.0,SoW for GLG_IT Resellers Survey (April 2024 Wave)_Apr 9' 24 ,It Resellers Sales Marketing Operations,other,0.2397260273972603,Japan,0.4,0.023529411764705882,0.6666666666666666,25.0,27.5,0.25,0.31233690589639934,0.22980978621236306,1
158.0,SoW for GLG_IT Resellers Survey (Wave 5)_Jan 3' 24,It Resellers Sales Marketing Operations,other,0.2397260273972603,Japan,0.4,0.023529411764705882,0.6666666666666666,25.0,27.5,0.25,0.31233690589639934,0.22980978621236306,1
159.0,SoW for GLG_Lab Platforms Study_Jan 19' 24 ,Lab Manager Lab Coordinator Lab Technician It Security It Director Procurement Director Chief Executive Officer Chief Information Officer Cyber Security Lab Assistanttechnician,it,0.29680365296803657,"Brazil, Mexico",0.2,0.0058823529411764705,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
160.0,SoW for GLG_Legal Gen AI Survey_Oct 22' 24 ,Buyers,other,0.2397260273972603,"United States, United Kingdom",0.2,0.01764705882352941,0.3333333333333333,25.0,26.666666666666668,0.25,0.31233690589639934,0.2381040295920307,1
161.0,SoW for GLG_Legal Software Survey_Jun 12' 24,Decision Makers,other,0.2397260273972603,United States,0.8,1.0,1.0,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
162.0,SoW for GLG_Lexis Nexis Westlaw Study_Jan 31' 24,Law Firms,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
163.0,SoW for GLG_Locomotives and Railcar Survey (July 2024 Wave)_Jul 18' 24,Director Personnel Involved,b2b,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
164.0,SoW for GLG_Logistics Survey_Jun 5' 24,Unimrkt Will Target Decision Makers Office Segments That Are Involved,other,0.35388127853881285,,0.2,0.0,0.0,35.0,0.0,0.0,0.31233690589639934,0.6030507382974075,1
165.0,SoW for GLG_Material (Recontact Survey)_Apr 26' 24,Must At Least Have Experience Operating Diesel Forklift Equipment And Should Be Involved,other,,"United Kingdom, France, Germany",0.2,0.0058823529411764705,0.3333333333333333,0.0,0.0,0.25,,,1
166.0,SoW for GLG_Microbiology Testing Instrument Survey_Aug 7' 24,Physicians Must Prescribe Antibiotics On A Daily Basis Must Prescribe Antibiotics To At Least Patients Per Day Must Work At A Hospital,healthcare,0.2397260273972603,"United Kingdom, France, Germany, Spain, Italy",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
167.0,SoW for GLG_Mining Survey_Feb 7' 24 (004),Unimrkt Will Target Respondents Who Either Are A Decisionmaker,other,0.2397260273972603,"United States, Canada, Brazil, Australia, South Africa, Argentina, Mexico",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
168.0,SoW for GLG_MMSI Market Assessment Study (Wave 4 January 2025)_Jan 3' 25,Sales Professionals,other,0.2397260273972603,United States,0.4,1.0,0.6666666666666666,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
169.0,SoW for GLG_MMSI Market Assessment Study_Mar 18' 24 ,Sales Professionals,other,0.2397260273972603,United States,0.4,1.0,0.6666666666666666,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
170.0,SoW for GLG_Moodys and MSCI Products Study (April 2024 Wave)_Apr 9' 24,Unimrkt Will Target Respondents Fulfilling The Below Mentioned Criteria Must Have The Following Decisionmaking Authority Regarding The Procurement Decision,other,0.2397260273972603,"Germany, Italy, United Kingdom, United States",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
171.0,SoW for GLG_Mortgage Software Survey (July 2024 Wave)_Jul 9' 24,Decision Makers Key Influencers,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
172.0,SoW for GLG_MSFT Azure Resellers Survey (April 2024 Wave)_Apr 17' 24,Resellers,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
173.0,SoW for GLG_Network Distributors and Customers Survey (April 2024 Wave)_Apr 17' 24,Managers And Above Job Roles Respondents,b2b,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
174.0,SoW for GLG_Nice Partner Trends Study_Feb 7' 24 (002),Csuite Level Or Equivalent Senior Vice President Or Equivalent Vice President Level Or Equivalent Director Level Or Equivalent Manager Level Or Equivalent,b2b,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
175.0,SoW for GLG_PAH Study_Jan 10' 24,Pulmonologists Cardiologists,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
176.0,SoW for GLG_Patient Monitoring Systems and Imaging Usage Study_Mar 8' 24, Primary Or Soledecision Maker Part,other,0.2397260273972603,"Brazil, Mexico, Indonesia",0.2,0.011764705882352941,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
177.0,SoW for GLG_Payers Survey_Jan 4' 24 ,Payerspbmsindustry Consultants,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
178.0,SoW for GLG_Payment Processing Trends  Resellers Survey_Feb 27' 25,Sellers,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
179.0,SoW for GLG_PEO Survey_Dec 11' 24,Decision Makers At Employers Who Currently Use Peos,other,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
180.0,SoW for GLG_Pest Control Industry Study_Jan 5' 24,Full Time Or Part Time Employees Who Are Knowledgeable,other,0.2397260273972603,"Germany, France, Italy, Spain",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
181.0,SoW for GLG_Pest Control Trends Study (Wave 2)_Apr 8' 24,Soledecision Makers Or Respondents Who Are Part,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
182.0,SoW for GLG_Pest Control Trends Study_Jan 2' 24,Operations And Business Development Sales,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
183.0,SoW for GLG_Powersports Study (March Wave)_Mar 14' 24 (003),Distributors,b2b,0.18264840182648404,United States,0.4,1.0,0.3333333333333333,20.0,29.589285714285715,0.5,0.31233690589639934,0.15924947288961894,1
184.0,SoW for GLG_Property Management Software Users Survey_Jul 15' 24,Fulltime And Parttime Employees Fulfilling Certain Criteria,it,0.2397260273972603,"France, Germany, Italy, Spain",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
185.0,SoW for GLG_Public Monitoring Systems and Imaging Usage Study_Mar 8' 24,Must Have The Following Level,other,0.2397260273972603,"Brazil, Mexico, Indonesia",0.2,0.011764705882352941,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
186.0,SoW for GLG_Residential Door Locks Survey (July Wave)_Jul 18' 24,Lock Distributor Mostly Purchase,b2b,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
187.0,SoW for GLG_Resins Furniture Trends Survey_May 16' 24,Fulltimeparttime Employees Who Are Knowledgeable About Resins Furniture And Can Discuss The Latest Trends,other,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
188.0,SoW for GLG_Salon Software Usage Study_Jan 15' 24 (003),Sole Decision Makers Or Individuals Who Are Part,consumer,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
189.0,SoW for GLG_Scalable Filtration Study (Re-Run)_Apr 26' 24,Unimrkt Will Target Professionals Fulfilling The Below Criteria Must Have Experience,other,0.29680365296803657,"United Kingdom, Germany, France, Italy, Spain, China, India, Japan",0.2,0.0058823529411764705,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
190.0,SoW for GLG_Semiconductor Manufacturing Equipment Survey_Apr 25' 24,Users,consumer,0.29680365296803657,Japan,0.2,0.023529411764705882,0.3333333333333333,30.0,27.5,0.25,0.31233690589639934,0.27957524649036897,1
191.0,SoW for GLG_Software Professionals Survey_Apr 17' 24 ,Software Professionals,it,0.29680365296803657,,0.2,0.0,0.0,30.0,0.0,0.0,0.31233690589639934,0.5532852780194015,1
192.0,SoW for GLG_Software Space Survey_May 24' 24 (002),Full Timepart Time Employees,other,0.35388127853881285,Germany,0.2,0.01764705882352941,0.3333333333333333,35.0,45.0,0.25,0.31233690589639934,0.15516159579535418,1
193.0,SoW for GLG_Swimming Pool Equipment Study (March 2024 Wave)_Apr 8' 24 (002),Installers And Distributors,b2b,0.18264840182648404,United States,0.2,1.0,0.3333333333333333,20.0,29.589285714285715,0.25,0.31233690589639934,0.15924947288961894,1
194.0,SoW for GLG_Tabletop Game Stores Survey_Jul 23' 24 (002),Owner Store Managersupervisor,b2b,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
195.0,SoW for GLG_Tissue Industry Survey_Apr 16' 24,Unimrkt Will Target The Respondents Fulfilling The Below Mentioned Criteria Have Decisionmaking Responsibilities,other,0.2397260273972603,,0.2,0.0,0.0,25.0,0.0,0.0,0.31233690589639934,0.5035198177413956,1
196.0,SoW for GLG_Tracking Devices and Software in Construction Survey_Aug 1' 24 (003),Fulltime And Selfemployed Employeesbusiness Owners Responsible,other,0.2397260273972603,"United States, United Kingdom, Austria, Belgium, Denmark, Finland, France, Germany, Greece, Ireland, Italy, Luxembourg, Netherlands, Norway, Poland, Spain, Sweden",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
197.0,SoW for GLG_Triple Staining VoC Study_Jan 5' 24,Lab Managersdirectors Pathologists ,b2b,0.29680365296803657,United States,0.2,1.0,0.3333333333333333,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
198.0,SoW for GLG_Utility-Scale Renewable Developers Survey_Feb 2' 24,Utilityscale Renewable Developers,it,0.4109589041095891,,0.2,0.0,0.0,40.0,0.0,0.0,0.31233690589639934,0.6528161985754134,1
199.0,SoW for GLG_Wire Transfer Survey_Feb 20' 24v2,,other,0.2397260273972603,United States,0.0,1.0,0.0,0.0,29.589285714285715,0.0,0.7027580382668985,0.20901493316762487,1
200.0,SoW for GLG_Wix Studio Partners Survey_Apr 17' 24 (002),Agencies Who Use And Partner,other,0.2397260273972603,"United States, New Zealand, India, Singapore, Australia",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
201.0,SoW for GLG_XXL Bioreactors Study_Jan 2' 24 ,All Working,other,0.35388127853881285,China,0.2,0.011764705882352941,0.3333333333333333,35.0,30.0,0.25,0.31233690589639934,0.30445797662937196,1
202.0,SoW for Innovate MR_Accounting firms Study (INV160078)_Nov 18' 24,It Decision Makers,other,0.29680365296803657,,0.6000000000000001,0.0,0.0,30.0,0.0,0.25,0.31233690589639934,0.5532852780194015,1
203.0,SoW for Innovate MR_Audit Technology and Software Solutions (INV160078)_Nov 18' 24,It Decision Makers,other,0.29680365296803657,United States,0.6000000000000001,1.0,0.6666666666666666,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
204.0,SoW for Innovate MR_Audit Technology and Software Solutions Study (INV160078)_Nov 18' 24,It Decision Makers,other,0.29680365296803657,United States,0.6000000000000001,1.0,0.6666666666666666,30.0,29.589285714285715,0.25,0.31233690589639934,0.2587803934456308,1
205.0,SoW for Innovate MR_Cell Culture Media Survey_Nov 25' 24,Scientists Working At Drug Developers,it,0.35388127853881285,"United States, Canada",0.2,0.041176470588235294,0.3333333333333333,35.0,34.285714285714285,0.25,0.31233690589639934,0.2618018678196526,1
206.0,SoW for Innovate MR_Commercial Interior Designers Survey_Dec 9' 24,Commercial Interior Designers Who Work On Commercial Interior Design Eg Interiors,other,0.2397260273972603,United States,0.2,1.0,0.3333333333333333,25.0,29.589285714285715,0.25,0.31233690589639934,0.20901493316762487,1
207.0,SoW for Innovate MR_Commercial Truck Drivers Survey_Nov 25' 24,Commercial Truck Drivers,other,0.12557077625570778,,0.2,0.0,0.0,15.0,0.0,0.0,0.31233690589639934,0.4039888971853838,1
208.0,SoW for Innovate MR_Fertility Leadership Study_Jan 15' 25 ,Senior Leaders Marketing Directorvp Chief Marketing Officer Financegrowthrevenue Cycle Manager Cfo Ceo Operations Director Coo Cliniclab Operations Practice Manager Medical Directors Embryologistlab Director Clinic Level Staff Fertility Nurses Advanced Practice Providers Reproductive Endocrinologists,healthcare,0.4109589041095891,United States,0.2,1.0,0.3333333333333333,40.0,29.589285714285715,0.25,0.31233690589639934,0.3583113140016426,1
209.0,SoW for Innovate MR_General Population Survey_May 9' 24,Malefemale Aged Years Or Older,other,0.2397260273972603,"Bahrain, Iraq",0.2,0.0058823529411764705,0.3333333333333333,25.0,25.0,0.25,0.31233690589639934,0.254692516351366,1
210.0,SoW for Innovate MR_INVREHABT and INV165819  Skilled Nursing Facilities Survey_December 19' 24,Coordinatorsregionalsconsultants Directors,b2b,0.4109589041095891,,0.2,0.0,0.0,40.0,0.0,0.0,0.31233690589639934,0.6528161985754134,1
211.0,SoW for Innovate MR_Insurance Industry Study_Nov 18' 24,Fulltime Employed Professionals,other,0.29680365296803657,"France, Germany",0.2,0.0058823529411764705,0.3333333333333333,30.0,30.0,0.25,0.31233690589639934,0.254692516351366,1
